"order_id","client_id","order_date_ca","items_ordered"
"27685475","4922958","2014-11-09 21:07:01.585278+00","2638125"
"27685475","4922958","2014-11-09 21:07:01.585278+00","2638054"
"27727758","4922958","2014-11-11 17:34:41.271608+00","1914316"
"27727758","4922958","2014-11-11 17:34:41.271608+00","861551"
"27727758","4922958","2014-11-11 17:34:41.271608+00","861559"
"27781025","4922958","2014-11-13 18:15:03.052492+00","2446409"
"27781025","4922958","2014-11-13 18:15:03.052492+00","2446751"
"27781025","4922958","2014-11-13 18:15:03.052492+00","2447398"
"27781025","4922958","2014-11-13 18:15:03.052492+00","2447780"
"27781025","4922958","2014-11-13 18:15:03.052492+00","2447773"
"27947371","4922958","2014-11-18 19:01:04.193626+00","2637397"
"27947371","4922958","2014-11-18 19:01:04.193626+00","2638064"
"27947371","4922958","2014-11-18 19:01:04.193626+00","2638054"
"28042831","4922958","2014-11-21 20:49:17.844141+00","2637421"
"28042831","4922958","2014-11-21 20:49:17.844141+00","2638234"
"28042831","4922958","2014-11-21 20:49:17.844141+00","2638016"
"28080926","4922958","2014-11-22 21:07:39.06098+00","1896681"
"28080926","4922958","2014-11-22 21:07:39.06098+00","1898383"
"28080926","4922958","2014-11-22 21:07:39.06098+00","1896787"
"28080926","4922958","2014-11-22 21:07:39.06098+00","1896970"
"28155923","4922958","2014-11-25 16:17:05.679702+00","1898383"
"28155923","4922958","2014-11-25 16:17:05.679702+00","1896970"
"28155923","4922958","2014-11-25 16:17:05.679702+00","1896787"
"28155923","4922958","2014-11-25 16:17:05.679702+00","1896841"
"28155923","4922958","2014-11-25 16:17:05.679702+00","1898452"
"28197923","4922958","2014-11-27 17:38:33.241969+00","3603873"
"28197923","4922958","2014-11-27 17:38:33.241969+00","3604050"
"28197923","4922958","2014-11-27 17:38:33.241969+00","3604185"
"28197923","4922958","2014-11-27 17:38:33.241969+00","3604230"
"28197923","4922958","2014-11-27 17:38:33.241969+00","3604205"
"28197923","4922958","2014-11-27 17:38:33.241969+00","3604007"
"23729174","831425","2014-06-02 19:28:18.379089+00","1552794"
"23729174","831425","2014-06-02 19:28:18.379089+00","1552770"
"23750150","831425","2014-06-03 23:33:23.181856+00","19249"
"23750150","831425","2014-06-03 23:33:23.181856+00","19229"
"23810712","831425","2014-06-06 18:40:34.971259+00","425849"
"23810712","831425","2014-06-06 18:40:34.971259+00","668100"
"23810712","831425","2014-06-06 18:40:34.971259+00","425958"
"23851141","831425","2014-06-08 14:50:39.13182+00","813276"
"23851141","831425","2014-06-08 14:50:39.13182+00","813257"
"23851141","831425","2014-06-08 14:50:39.13182+00","813263"
"23884308","831425","2014-06-09 19:49:25.856041+00","16038"
"23884308","831425","2014-06-09 19:49:25.856041+00","1062221"
"23884308","831425","2014-06-09 19:49:25.856041+00","38305"
"23884308","831425","2014-06-09 19:49:25.856041+00","55225"
"23976558","831425","2014-06-14 10:22:47.892155+00","425886"
"23976558","831425","2014-06-14 10:22:47.892155+00","425821"
"23976558","831425","2014-06-14 10:22:47.892155+00","425933"
"23976558","831425","2014-06-14 10:22:47.892155+00","425964"
"24179210","831425","2014-06-23 09:36:52.635414+00","1757915"
"24179210","831425","2014-06-23 09:36:52.635414+00","1223644"
"24179210","831425","2014-06-23 09:36:52.635414+00","1223721"
"24198740","831425","2014-06-24 08:47:58.916507+00","2728732"
"24198740","831425","2014-06-24 08:47:58.916507+00","2721668"
"24198740","831425","2014-06-24 08:47:58.916507+00","2678237"
"24198740","831425","2014-06-24 08:47:58.916507+00","2842694"
"24198740","831425","2014-06-24 08:47:58.916507+00","2909035"
"24230506","831425","2014-06-25 17:59:10.600123+00","248184"
"24230506","831425","2014-06-25 17:59:10.600123+00","248242"
"24230506","831425","2014-06-25 17:59:10.600123+00","248238"
"24300862","831425","2014-06-28 18:19:09.68147+00","887571"
"24300862","831425","2014-06-28 18:19:09.68147+00","872810"
"24372636","831425","2014-07-01 20:31:45.701867+00","1552705"
"24372636","831425","2014-07-01 20:31:45.701867+00","1559384"
"24372636","831425","2014-07-01 20:31:45.701867+00","1552746"
"24372636","831425","2014-07-01 20:31:45.701867+00","1552763"
"24412296","831425","2014-07-03 19:04:19.968785+00","6552"
"24412296","831425","2014-07-03 19:04:19.968785+00","6637"
"24412296","831425","2014-07-03 19:04:19.968785+00","6674"
"24412296","831425","2014-07-03 19:04:19.968785+00","6661"
"24412296","831425","2014-07-03 19:04:19.968785+00","6682"
"24508548","831425","2014-07-08 14:58:10.033147+00","813276"
"24508548","831425","2014-07-08 14:58:10.033147+00","813258"
"24508548","831425","2014-07-08 14:58:10.033147+00","1749593"
"24551549","831425","2014-07-10 16:57:31.828039+00","1552755"
"24551549","831425","2014-07-10 16:57:31.828039+00","1552732"
"24551549","831425","2014-07-10 16:57:31.828039+00","1559384"
"24551549","831425","2014-07-10 16:57:31.828039+00","1552763"
"24591122","831425","2014-07-12 12:38:06.814706+00","1896811"
"24591122","831425","2014-07-12 12:38:06.814706+00","1896841"
"24591122","831425","2014-07-12 12:38:06.814706+00","1898445"
"24616706","831425","2014-07-13 12:26:37.390109+00","888172"
"24616706","831425","2014-07-13 12:26:37.390109+00","872828"
"24616706","831425","2014-07-13 12:26:37.390109+00","872810"
"24616706","831425","2014-07-13 12:26:37.390109+00","872810"
"24670996","831425","2014-07-15 17:43:48.945309+00","780021"
"24670996","831425","2014-07-15 17:43:48.945309+00","780050"
"24670996","831425","2014-07-15 17:43:48.945309+00","1865118"
"24670996","831425","2014-07-15 17:43:48.945309+00","780092"
"24765126","831425","2014-07-19 19:11:22.317109+00","1552794"
"24765126","831425","2014-07-19 19:11:22.317109+00","1559384"
"24765126","831425","2014-07-19 19:11:22.317109+00","1553202"
"24765126","831425","2014-07-19 19:11:22.317109+00","1552763"
"24862108","831425","2014-07-24 14:19:33.460806+00","459344"
"24862108","831425","2014-07-24 14:19:33.460806+00","459368"
"24862108","831425","2014-07-24 14:19:33.460806+00","597850"
"24862108","831425","2014-07-24 14:19:33.460806+00","459328"
"24931956","831425","2014-07-27 12:14:08.02405+00","813256"
"24931956","831425","2014-07-27 12:14:08.02405+00","1749593"
"24931956","831425","2014-07-27 12:14:08.02405+00","813276"
"24931956","831425","2014-07-27 12:14:08.02405+00","813273"
"24996736","831425","2014-07-30 18:02:10.024905+00","2692359"
"24996736","831425","2014-07-30 18:02:10.024905+00","2692100"
"24996736","831425","2014-07-30 18:02:10.024905+00","2692110"
"24996736","831425","2014-07-30 18:02:10.024905+00","2691739"
"24996736","831425","2014-07-30 18:02:10.024905+00","2691440"
"25065096","831425","2014-08-02 16:33:54.055843+00","1750056"
"25065096","831425","2014-08-02 16:33:54.055843+00","1750087"
"25065096","831425","2014-08-02 16:33:54.055843+00","1750130"
"25065096","831425","2014-08-02 16:33:54.055843+00","1750138"
"25089202","831425","2014-08-03 15:28:40.966689+00","1134215"
"25089202","831425","2014-08-03 15:28:40.966689+00","1134349"
"25089202","831425","2014-08-03 15:28:40.966689+00","1134312"
"25142457","831425","2014-08-05 20:47:02.539606+00","425849"
"25142457","831425","2014-08-05 20:47:02.539606+00","425945"
"25142457","831425","2014-08-05 20:47:02.539606+00","425964"
"25214426","831425","2014-08-09 09:51:00.896525+00","3210469"
"25214426","831425","2014-08-09 09:51:00.896525+00","24570"
"25214426","831425","2014-08-09 09:51:00.896525+00","26454"
"25214426","831425","2014-08-09 09:51:00.896525+00","3388541"
"25243030","831425","2014-08-10 12:22:19.39005+00","852999"
"25243030","831425","2014-08-10 12:22:19.39005+00","852981"
"25243030","831425","2014-08-10 12:22:19.39005+00","858004"
"25243030","831425","2014-08-10 12:22:19.39005+00","852965"
"25243030","831425","2014-08-10 12:22:19.39005+00","853054"
"25376283","831425","2014-08-16 10:23:15.162325+00","3341939"
"25376283","831425","2014-08-16 10:23:15.162325+00","3340748"
"25402983","831425","2014-08-17 10:53:57.79558+00","16038"
"25402983","831425","2014-08-17 10:53:57.79558+00","1062221"
"25402983","831425","2014-08-17 10:53:57.79558+00","2693702"
"25402983","831425","2014-08-17 10:53:57.79558+00","55225"
"25402983","831425","2014-08-17 10:53:57.79558+00","16079"
"25458418","831425","2014-08-19 16:22:18.515972+00","24442"
"25458418","831425","2014-08-19 16:22:18.515972+00","24469"
"25458418","831425","2014-08-19 16:22:18.515972+00","1080078"
"25568715","831425","2014-08-24 10:00:34.96421+00","1223644"
"25568715","831425","2014-08-24 10:00:34.96421+00","1223648"
"25568715","831425","2014-08-24 10:00:34.96421+00","1223727"
"25588273","831425","2014-08-24 18:15:06.321388+00","1051174"
"25588273","831425","2014-08-24 18:15:06.321388+00","1051170"
"25588273","831425","2014-08-24 18:15:06.321388+00","2002276"
"25588273","831425","2014-08-24 18:15:06.321388+00","1052758"
"25650576","831425","2014-08-27 17:50:15.875887+00","87420"
"25650576","831425","2014-08-27 17:50:15.875887+00","1066"
"25650576","831425","2014-08-27 17:50:15.875887+00","1034"
"25825963","831425","2014-09-03 18:46:56.196504+00","1552732"
"25825963","831425","2014-09-03 18:46:56.196504+00","1552729"
"25825963","831425","2014-09-03 18:46:56.196504+00","1552731"
"25825963","831425","2014-09-03 18:46:56.196504+00","1552734"
"25825963","831425","2014-09-03 18:46:56.196504+00","1553151"
"25887849","831425","2014-09-06 11:07:46.163134+00","887571"
"25928816","831425","2014-09-07 15:27:38.475293+00","813257"
"25928816","831425","2014-09-07 15:27:38.475293+00","813263"
"25928816","831425","2014-09-07 15:27:38.475293+00","813273"
"25928816","831425","2014-09-07 15:27:38.475293+00","813276"
"25983309","831425","2014-09-09 18:57:18.598171+00","1552731"
"25983309","831425","2014-09-09 18:57:18.598171+00","1552732"
"25983309","831425","2014-09-09 18:57:18.598171+00","1552734"
"25983309","831425","2014-09-09 18:57:18.598171+00","1559384"
"25983309","831425","2014-09-09 18:57:18.598171+00","1553202"
"25983309","831425","2014-09-09 18:57:18.598171+00","1552763"
"26004133","831425","2014-09-10 18:43:03.646757+00","425849"
"26004133","831425","2014-09-10 18:43:03.646757+00","425886"
"26066741","831425","2014-09-13 10:39:46.905503+00","1824435"
"26066741","831425","2014-09-13 10:39:46.905503+00","1824336"
"26066741","831425","2014-09-13 10:39:46.905503+00","1824466"
"26066741","831425","2014-09-13 10:39:46.905503+00","1824276"
"26066741","831425","2014-09-13 10:39:46.905503+00","1824344"
"26349508","831425","2014-09-23 18:30:33.248757+00","3462041"
"26349508","831425","2014-09-23 18:30:33.248757+00","3462036"
"26869804","831425","2014-10-12 21:04:30.489194+00","1552732"
"26869804","831425","2014-10-12 21:04:30.489194+00","1552729"
"26869804","831425","2014-10-12 21:04:30.489194+00","1552731"
"26869804","831425","2014-10-12 21:04:30.489194+00","1552763"
"27211395","831425","2014-10-25 14:56:59.550998+00","887571"
"27211395","831425","2014-10-25 14:56:59.550998+00","872810"
"27211395","831425","2014-10-25 14:56:59.550998+00","3647041"
"27240412","831425","2014-10-26 12:46:45.231661+00","425964"
"27240412","831425","2014-10-26 12:46:45.231661+00","425951"
"27240412","831425","2014-10-26 12:46:45.231661+00","425849"
"27240412","831425","2014-10-26 12:46:45.231661+00","425886"
"27240412","831425","2014-10-26 12:46:45.231661+00","425933"
"27361414","831425","2014-10-30 19:11:28.439164+00","2826253"
"27361414","831425","2014-10-30 19:11:28.439164+00","2826265"
"27361414","831425","2014-10-30 19:11:28.439164+00","2827118"
"27417122","831425","2014-11-01 14:30:46.548228+00","813257"
"27417122","831425","2014-11-01 14:30:46.548228+00","813273"
"27417122","831425","2014-11-01 14:30:46.548228+00","813256"
"27417122","831425","2014-11-01 14:30:46.548228+00","813268"
"27500741","831425","2014-11-03 19:08:30.975199+00","6552"
"27500741","831425","2014-11-03 19:08:30.975199+00","6615"
"27500741","831425","2014-11-03 19:08:30.975199+00","6676"
"27500741","831425","2014-11-03 19:08:30.975199+00","6638"
"27500741","831425","2014-11-03 19:08:30.975199+00","6682"
"27522695","831425","2014-11-04 18:22:19.136743+00","1552792"
"27522695","831425","2014-11-04 18:22:19.136743+00","1559384"
"27522695","831425","2014-11-04 18:22:19.136743+00","1553202"
"27522695","831425","2014-11-04 18:22:19.136743+00","1552763"
"27562597","831425","2014-11-06 13:47:23.964928+00","2275515"
"27562597","831425","2014-11-06 13:47:23.964928+00","1134215"
"27562597","831425","2014-11-06 13:47:23.964928+00","1135423"
"27562597","831425","2014-11-06 13:47:23.964928+00","1134350"
"27623903","831425","2014-11-08 12:39:55.910806+00","425849"
"27623903","831425","2014-11-08 12:39:55.910806+00","425886"
"27623903","831425","2014-11-08 12:39:55.910806+00","425949"
"27623903","831425","2014-11-08 12:39:55.910806+00","425964"
"27676514","831425","2014-11-09 17:52:31.416816+00","19229"
"27676514","831425","2014-11-09 17:52:31.416816+00","19237"
"27735251","831425","2014-11-11 20:28:08.428141+00","2826253"
"27735251","831425","2014-11-11 20:28:08.428141+00","2826256"
"27735251","831425","2014-11-11 20:28:08.428141+00","2827114"
"27735251","831425","2014-11-11 20:28:08.428141+00","2827093"
"27786769","831425","2014-11-13 20:11:50.53485+00","1552732"
"27786769","831425","2014-11-13 20:11:50.53485+00","1553202"
"27786769","831425","2014-11-13 20:11:50.53485+00","1559384"
"27786769","831425","2014-11-13 20:11:50.53485+00","1552729"
"27786769","831425","2014-11-13 20:11:50.53485+00","1552731"
"27786769","831425","2014-11-13 20:11:50.53485+00","1552763"
"27891293","831425","2014-11-16 18:06:20.419752+00","425849"
"27891293","831425","2014-11-16 18:06:20.419752+00","425886"
"28007741","831425","2014-11-20 22:37:35.624859+00","3333262"
"28007741","831425","2014-11-20 22:37:35.624859+00","26538"
"28007741","831425","2014-11-20 22:37:35.624859+00","26554"
"28017617","831425","2014-11-21 13:45:16.938388+00","1750056"
"28017617","831425","2014-11-21 13:45:16.938388+00","1750116"
"26353236","4159505","2014-09-23 21:01:41.921765+00","1878579"
"26369182","4159505","2014-09-24 17:20:14.371955+00","596932"
"26369182","4159505","2014-09-24 17:20:14.371955+00","596928"
"26369182","4159505","2014-09-24 17:20:14.371955+00","1583489"
"26429184","4159505","2014-09-26 19:45:38.533728+00","2951710"
"26429184","4159505","2014-09-26 19:45:38.533728+00","2950793"
"26429184","4159505","2014-09-26 19:45:38.533728+00","2950812"
"26448143","4159505","2014-09-27 16:14:20.962862+00","2811955"
"26461735","4159505","2014-09-27 22:30:50.626342+00","2369545"
"26461735","4159505","2014-09-27 22:30:50.626342+00","2259170"
"26461735","4159505","2014-09-27 22:30:50.626342+00","2259462"
"26472418","4159505","2014-09-28 13:33:52.47495+00","3444266"
"26494028","4159505","2014-09-28 21:34:38.597891+00","2259191"
"26494028","4159505","2014-09-28 21:34:38.597891+00","2259195"
"26519884","4159505","2014-09-30 09:27:57.671121+00","2483461"
"26536891","4159505","2014-09-30 19:06:04.819354+00","1731668"
"26536891","4159505","2014-09-30 19:06:04.819354+00","1731670"
"26536891","4159505","2014-09-30 19:06:04.819354+00","1731723"
"26570085","4159505","2014-10-02 14:18:52.640276+00","425840"
"26570085","4159505","2014-10-02 14:18:52.640276+00","425840"
"26570085","4159505","2014-10-02 14:18:52.640276+00","425934"
"26695441","4159505","2014-10-06 16:53:42.361744+00","1731668"
"26695441","4159505","2014-10-06 16:53:42.361744+00","1731679"
"26695441","4159505","2014-10-06 16:53:42.361744+00","1731722"
"26743929","4159505","2014-10-08 18:12:03.008368+00","1657093"
"26743929","4159505","2014-10-08 18:12:03.008368+00","550425"
"26778740","4159505","2014-10-10 11:01:56.401745+00","2259467"
"26778740","4159505","2014-10-10 11:01:56.401745+00","2259170"
"26802833","4159505","2014-10-10 19:49:20.189282+00","1738439"
"26802833","4159505","2014-10-10 19:49:20.189282+00","1738233"
"26802833","4159505","2014-10-10 19:49:20.189282+00","1737985"
"26809313","4159505","2014-10-11 10:01:10.095235+00","714333"
"26809313","4159505","2014-10-11 10:01:10.095235+00","714299"
"26809313","4159505","2014-10-11 10:01:10.095235+00","714311"
"26809313","4159505","2014-10-11 10:01:10.095235+00","714306"
"26822388","4159505","2014-10-11 16:18:10.858762+00","2483174"
"26837242","4159505","2014-10-11 22:21:51.158345+00","2258972"
"26837242","4159505","2014-10-11 22:21:51.158345+00","969032"
"26837242","4159505","2014-10-11 22:21:51.158345+00","968960"
"26837242","4159505","2014-10-11 22:21:51.158345+00","968969"
"26842129","4159505","2014-10-12 10:42:12.393688+00","55969"
"26842129","4159505","2014-10-12 10:42:12.393688+00","1991946"
"26885528","4159505","2014-10-13 16:37:39.474999+00","629420"
"26885528","4159505","2014-10-13 16:37:39.474999+00","629273"
"26885528","4159505","2014-10-13 16:37:39.474999+00","629132"
"26990846","4159505","2014-10-17 17:46:27.124524+00","716644"
"26990846","4159505","2014-10-17 17:46:27.124524+00","717310"
"26990846","4159505","2014-10-17 17:46:27.124524+00","717255"
"27000827","4159505","2014-10-17 23:16:37.137816+00","3444256"
"27000827","4159505","2014-10-17 23:16:37.137816+00","3444266"
"27000827","4159505","2014-10-17 23:16:37.137816+00","1477170"
"27018371","4159505","2014-10-18 16:21:02.195196+00","596932"
"27018371","4159505","2014-10-18 16:21:02.195196+00","733062"
"27018371","4159505","2014-10-18 16:21:02.195196+00","596912"
"27018371","4159505","2014-10-18 16:21:02.195196+00","3592128"
"27043173","4159505","2014-10-19 13:23:08.733711+00","425840"
"27043173","4159505","2014-10-19 13:23:08.733711+00","425794"
"27043173","4159505","2014-10-19 13:23:08.733711+00","425934"
"27043173","4159505","2014-10-19 13:23:08.733711+00","668102"
"27062635","4159505","2014-10-19 18:46:19.109988+00","2259174"
"27062635","4159505","2014-10-19 18:46:19.109988+00","2259160"
"27062635","4159505","2014-10-19 18:46:19.109988+00","2259158"
"27062635","4159505","2014-10-19 18:46:19.109988+00","2976253"
"27119538","4159505","2014-10-22 11:44:15.411759+00","2483178"
"27119538","4159505","2014-10-22 11:44:15.411759+00","2483402"
"27119538","4159505","2014-10-22 11:44:15.411759+00","2482921"
"27220518","4159505","2014-10-25 17:25:32.253374+00","7479"
"27220518","4159505","2014-10-25 17:25:32.253374+00","7563"
"27220518","4159505","2014-10-25 17:25:32.253374+00","7592"
"27220518","4159505","2014-10-25 17:25:32.253374+00","7533"
"27260754","4159505","2014-10-26 18:24:08.714431+00","2483402"
"27260754","4159505","2014-10-26 18:24:08.714431+00","2483283"
"27260829","4159505","2014-10-26 18:25:10.403489+00","6615"
"27260829","4159505","2014-10-26 18:25:10.403489+00","514047"
"27260829","4159505","2014-10-26 18:25:10.403489+00","6682"
"27344681","4159505","2014-10-30 12:25:20.558188+00","861905"
"27344681","4159505","2014-10-30 12:25:20.558188+00","861905"
"27344681","4159505","2014-10-30 12:25:20.558188+00","861911"
"27364375","4159505","2014-10-30 22:04:57.953496+00","18490"
"27364375","4159505","2014-10-30 22:04:57.953496+00","18508"
"27409461","4159505","2014-11-01 11:54:34.941919+00","425840"
"27409461","4159505","2014-11-01 11:54:34.941919+00","425934"
"27409461","4159505","2014-11-01 11:54:34.941919+00","425794"
"27437633","4159505","2014-11-01 19:12:40.44693+00","596932"
"27437633","4159505","2014-11-01 19:12:40.44693+00","3430763"
"27437633","4159505","2014-11-01 19:12:40.44693+00","596947"
"27437633","4159505","2014-11-01 19:12:40.44693+00","596911"
"27454878","4159505","2014-11-02 14:07:09.082539+00","18508"
"27454878","4159505","2014-11-02 14:07:09.082539+00","18512"
"27454878","4159505","2014-11-02 14:07:09.082539+00","18531"
"27577557","4159505","2014-11-06 19:35:06.233693+00","2483283"
"27625155","4159505","2014-11-08 13:18:46.011804+00","3518141"
"27625155","4159505","2014-11-08 13:18:46.011804+00","1200062"
"27625155","4159505","2014-11-08 13:18:46.011804+00","1200018"
"27647310","4159505","2014-11-08 19:59:52.70695+00","2821960"
"27647310","4159505","2014-11-08 19:59:52.70695+00","2821955"
"27647310","4159505","2014-11-08 19:59:52.70695+00","2822013"
"27647310","4159505","2014-11-08 19:59:52.70695+00","2822096"
"27666223","4159505","2014-11-09 15:16:46.034421+00","3518141"
"27666223","4159505","2014-11-09 15:16:46.034421+00","3041804"
"27666223","4159505","2014-11-09 15:16:46.034421+00","1200021"
"27666223","4159505","2014-11-09 15:16:46.034421+00","3518072"
"27666223","4159505","2014-11-09 15:16:46.034421+00","1200061"
"27685967","4159505","2014-11-09 21:38:21.927555+00","3739223"
"27685967","4159505","2014-11-09 21:38:21.927555+00","3740128"
"27685967","4159505","2014-11-09 21:38:21.927555+00","3739979"
"27762208","4159505","2014-11-12 23:21:01.792894+00","3518141"
"27768152","4159505","2014-11-13 12:35:42.380764+00","3462052"
"27768152","4159505","2014-11-13 12:35:42.380764+00","3462024"
"27862849","4159505","2014-11-15 22:52:11.91363+00","1200071"
"27870317","4159505","2014-11-16 12:11:07.146781+00","3518141"
"27895340","4159505","2014-11-16 19:06:34.76885+00","1200032"
"27898337","4159505","2014-11-16 20:13:48.935816+00","1477166"
"27898337","4159505","2014-11-16 20:13:48.935816+00","1477158"
"27898337","4159505","2014-11-16 20:13:48.935816+00","3444266"
"27926011","4159505","2014-11-17 21:14:32.152786+00","7592"
"27926011","4159505","2014-11-17 21:14:32.152786+00","7500"
"27926011","4159505","2014-11-17 21:14:32.152786+00","7499"
"27926011","4159505","2014-11-17 21:14:32.152786+00","7479"
"28007819","4159505","2014-11-20 22:46:20.184873+00","18508"
"28007819","4159505","2014-11-20 22:46:20.184873+00","18508"
"28072053","4159505","2014-11-22 18:11:28.91658+00","817497"
"28072053","4159505","2014-11-22 18:11:28.91658+00","817499"
"28072053","4159505","2014-11-22 18:11:28.91658+00","1684670"
"28081078","4159505","2014-11-22 21:12:55.369781+00","733046"
"28095366","4159505","2014-11-23 14:32:11.810722+00","3739949"
"28095366","4159505","2014-11-23 14:32:11.810722+00","3739988"
"28095366","4159505","2014-11-23 14:32:11.810722+00","3740012"
"28149034","4159505","2014-11-25 11:45:01.697729+00","2482929"
"28149034","4159505","2014-11-25 11:45:01.697729+00","2482914"
"28149034","4159505","2014-11-25 11:45:01.697729+00","2483399"
"28215439","4159505","2014-11-28 18:00:31.155803+00","3740078"
"28215439","4159505","2014-11-28 18:00:31.155803+00","3739157"
"28215439","4159505","2014-11-28 18:00:31.155803+00","3739947"
"28225115","4159505","2014-11-29 08:52:30.592726+00","2217980"
"28225115","4159505","2014-11-29 08:52:30.592726+00","2217728"
"28231522","4159505","2014-11-29 14:04:17.036129+00","2483620"
"28250588","4159505","2014-11-29 20:25:56.321867+00","3746615"
"28250588","4159505","2014-11-29 20:25:56.321867+00","3746577"
"28250588","4159505","2014-11-29 20:25:56.321867+00","3746609"
"23693233","3626657","2014-06-01 12:58:35.008965+00","120057"
"23693233","3626657","2014-06-01 12:58:35.008965+00","1043052"
"23747957","3626657","2014-06-03 19:30:45.218789+00","1738090"
"23747957","3626657","2014-06-03 19:30:45.218789+00","1738198"
"23747957","3626657","2014-06-03 19:30:45.218789+00","1738035"
"23747957","3626657","2014-06-03 19:30:45.218789+00","1738031"
"23769559","3626657","2014-06-04 22:27:15.519418+00","3025366"
"23769559","3626657","2014-06-04 22:27:15.519418+00","2259191"
"23775262","3626657","2014-06-05 12:39:36.414021+00","550421"
"23775262","3626657","2014-06-05 12:39:36.414021+00","550425"
"23788543","3626657","2014-06-05 19:50:39.255116+00","639129"
"23788543","3626657","2014-06-05 19:50:39.255116+00","639112"
"23788543","3626657","2014-06-05 19:50:39.255116+00","639129"
"23788543","3626657","2014-06-05 19:50:39.255116+00","638856"
"23788543","3626657","2014-06-05 19:50:39.255116+00","638858"
"23824319","3626657","2014-06-07 14:12:13.004641+00","3125682"
"23824319","3626657","2014-06-07 14:12:13.004641+00","3125680"
"23824319","3626657","2014-06-07 14:12:13.004641+00","3125781"
"23860819","3626657","2014-06-08 18:09:00.413106+00","3125682"
"23860819","3626657","2014-06-08 18:09:00.413106+00","3125748"
"23860819","3626657","2014-06-08 18:09:00.413106+00","3125686"
"23871473","3626657","2014-06-09 12:03:15.052106+00","3125682"
"23871473","3626657","2014-06-09 12:03:15.052106+00","3125748"
"23895525","3626657","2014-06-10 16:00:28.034204+00","16141"
"23895525","3626657","2014-06-10 16:00:28.034204+00","572188"
"23895525","3626657","2014-06-10 16:00:28.034204+00","16129"
"23930255","3626657","2014-06-12 12:31:15.268107+00","1657093"
"23930255","3626657","2014-06-12 12:31:15.268107+00","550421"
"23942247","3626657","2014-06-12 18:48:01.831092+00","326438"
"23942247","3626657","2014-06-12 18:48:01.831092+00","326450"
"23942247","3626657","2014-06-12 18:48:01.831092+00","326516"
"23942247","3626657","2014-06-12 18:48:01.831092+00","326448"
"23942247","3626657","2014-06-12 18:48:01.831092+00","326442"
"23959635","3626657","2014-06-13 16:05:02.791363+00","3125747"
"23959635","3626657","2014-06-13 16:05:02.791363+00","3125748"
"23959635","3626657","2014-06-13 16:05:02.791363+00","3125775"
"23981179","3626657","2014-06-14 13:47:56.31026+00","3125748"
"23981179","3626657","2014-06-14 13:47:56.31026+00","3125775"
"23981179","3626657","2014-06-14 13:47:56.31026+00","3125749"
"23981179","3626657","2014-06-14 13:47:56.31026+00","3125768"
"24001278","3626657","2014-06-15 10:33:27.646737+00","55608"
"24001278","3626657","2014-06-15 10:33:27.646737+00","55611"
"24038625","3626657","2014-06-16 19:20:49.023994+00","1738122"
"24038625","3626657","2014-06-16 19:20:49.023994+00","1738035"
"24038625","3626657","2014-06-16 19:20:49.023994+00","1738070"
"24038625","3626657","2014-06-16 19:20:49.023994+00","1738031"
"24064754","3626657","2014-06-18 11:41:23.703172+00","3125748"
"24064754","3626657","2014-06-18 11:41:23.703172+00","3125781"
"24064754","3626657","2014-06-18 11:41:23.703172+00","3125749"
"24064754","3626657","2014-06-18 11:41:23.703172+00","3125682"
"24085877","3626657","2014-06-19 12:59:09.513998+00","6615"
"24085877","3626657","2014-06-19 12:59:09.513998+00","6614"
"24085877","3626657","2014-06-19 12:59:09.513998+00","6682"
"24118520","3626657","2014-06-20 17:55:05.013146+00","16120"
"24118520","3626657","2014-06-20 17:55:05.013146+00","16187"
"24118520","3626657","2014-06-20 17:55:05.013146+00","16179"
"24118520","3626657","2014-06-20 17:55:05.013146+00","16125"
"24144125","3626657","2014-06-21 18:02:51.31047+00","16187"
"24144125","3626657","2014-06-21 18:02:51.31047+00","1062221"
"24160079","3626657","2014-06-22 14:10:47.517126+00","55611"
"24160079","3626657","2014-06-22 14:10:47.517126+00","55612"
"24200221","3626657","2014-06-24 10:35:27.623434+00","1980939"
"24200221","3626657","2014-06-24 10:35:27.623434+00","1980935"
"24200221","3626657","2014-06-24 10:35:27.623434+00","1984420"
"24200221","3626657","2014-06-24 10:35:27.623434+00","2293387"
"24200221","3626657","2014-06-24 10:35:27.623434+00","2293377"
"24200221","3626657","2014-06-24 10:35:27.623434+00","1980939"
"24200221","3626657","2014-06-24 10:35:27.623434+00","1982947"
"24234347","3626657","2014-06-25 20:02:12.400053+00","2826398"
"24234347","3626657","2014-06-25 20:02:12.400053+00","2826253"
"24234347","3626657","2014-06-25 20:02:12.400053+00","2826141"
"24253251","3626657","2014-06-26 19:01:15.95237+00","16156"
"24253251","3626657","2014-06-26 19:01:15.95237+00","16210"
"24253251","3626657","2014-06-26 19:01:15.95237+00","16122"
"24253251","3626657","2014-06-26 19:01:15.95237+00","16141"
"24302872","3626657","2014-06-28 19:09:46.164869+00","2019966"
"24302872","3626657","2014-06-28 19:09:46.164869+00","2019917"
"24302872","3626657","2014-06-28 19:09:46.164869+00","2019931"
"24506604","3626657","2014-07-08 13:25:44.362984+00","202442"
"24506604","3626657","2014-07-08 13:25:44.362984+00","202432"
"24562346","3626657","2014-07-11 09:47:44.802666+00","2734950"
"24562346","3626657","2014-07-11 09:47:44.802666+00","2735267"
"24562346","3626657","2014-07-11 09:47:44.802666+00","2735274"
